Player,Range,Num Rushes,Average Rush,Num TDs,Normalized Average Rush,Normalized Num Rushes,Normalized TD Rate,Normalized Num TDs
Matt Forte,61-62,48,3.625,0,0.8003649073630956,3.9684161634928006,0.0,0.0
Matt Forte,63-64,46,5.1521739130434785,0,1.1474377627710493,3.636417468541821,0.0,0.0
Matt Forte,65-66,85,4.5058823529411764,0,0.9830752871776284,6.075491902021148,0.0,0.0
Matt Forte,67-68,70,5.228571428571429,1,1.1676189271369384,5.293867724118397,5.933613445378151,31.41176470588235
Matt Forte,69-70,73,4.123287671232877,0,0.919083412426831,5.1583961889638745,0.0,0.0
Matt Forte,71-72,61,3.3278688524590163,0,0.7241694716096541,4.485541173230515,0.0,0.0
Matt Forte,73-74,57,4.4035087719298245,0,0.9732971567463682,4.670553935860058,0.0,0.0
Matt Forte,75-76,77,5.142857142857143,0,1.143810658947727,5.508842443729904,0.0,0.0
Matt Forte,77-78,65,4.430769230769231,0,0.9757625839830418,6.134676564156946,0.0,0.0
Matt Forte,79-80,126,4.857142857142857,0,1.0707128542799884,5.318893280632411,0.0,0.0
Matt Forte,81-82,68,4.088235294117647,0,0.8958575240259901,8.699568758984189,0.0,0.0
Matt Forte,83-84,50,6.62,0,1.4837033452301738,7.206477732793521,0.0,0.0
Matt Forte,85-86,49,5.510204081632653,0,1.1710011765626844,7.049030172413793,0.0,0.0
Matt Forte,87-88,36,4.25,0,0.9095195663473676,6.670367800138793,0.0,0.0
Matt Forte,89-90,30,3.966666666666667,0,0.8765493306891423,5.134615384615384,0.0,0.0
Matt Forte,91-92,39,3.5128205128205128,0,0.750855648416624,8.64149377593361,0.0,0.0
Matt Forte,93-94,26,5.884615384615385,0,1.3472732157249039,7.84406779661017,0.0,0.0
Matt Forte,95-96,18,4.166666666666667,0,0.9385253812005405,6.177377892030848,0.0,0.0
Matt Forte,97-98,24,3.5416666666666665,0,0.8598673300165838,10.504918032786886,0.0,0.0
Matt Forte,99-100,7,1.4285714285714286,0,0.4892053284336243,8.774647887323944,NaN,NaN
LeSean McCoy,1-2,41,0.6341463414634146,21,1.353281367865225,3.777432712215321,1.03763821280296,3.9196085284865427
LeSean McCoy,3-4,24,1.4583333333333333,6,0.9805244732364873,3.741897810218979,0.8882261410788381,3.3236514522821574
LeSean McCoy,5-6,25,1.72,2,0.7759776394359039,3.759504364967615,0.48560683760683765,1.8256410256410258
LeSean McCoy,7-8,31,2.3225806451612905,4,0.8835696749149057,5.11873840445269,1.1559288714145295,5.916897506925208
LeSean McCoy,9-10,31,2.5161290322580645,3,0.8385367654149389,5.120321682647696,1.282258064516129,6.565573770491803
LeSean McCoy,11-12,23,4.173913043478261,4,1.2754454612062918,3.602816075095336,3.187470780738663,11.483870967741934
